,id,title,area,interpretability,doi,source
2615,2075,Neural Metaphor Detection in Context,Area E (Semantics) [LONG],,10.18653/v1/D18-1060,EMNLP2018
2616,526,Exploiting Rich Syntactic Information for Semantic Parsing with Graph-to-Sequence Model,Area E (Semantics) [LONG],,10.18653/v1/D18-1110,EMNLP2018
2617,1231,Retrieval-Based Neural Code Generation,Area E (Semantics) [LONG],,10.18653/v1/D18-1111,EMNLP2018
2618,103,Understanding Deep Learning Performance through an Examination of Test Set Difficulty: A Psychometric Case Study,Area E (Semantics) [LONG],,10.18653/v1/D18-1500,EMNLP2018
2619,1424-TACL,Polite Dialogue Generation Without Parallel Data,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.1162/tacl_a_00027,EMNLP2018
2620,1465,Disfluency Detection using Auto-Correlational Neural Networks,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1490,EMNLP2018
2621,761,ICON: Interactive Conversational Memory Network for Multimodal Emotion Detection,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1280,EMNLP2018
2622,978,Discriminative Learning of Open-Vocabulary Object Retrieval and Localization by Negative Phrase Augmentation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1281,EMNLP2018
2623,1257,A Probabilistic Model for Joint Learning of Word Embeddings from Texts and Images,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1177,EMNLP2018
2624,1744,Grounding Semantic Roles in Images,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1282,EMNLP2018
2625,1822,Commonsense Action Explanation in Human-Agent Communication,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2626,1928,Learning Personas from Dialogue with Attentive Memory Networks,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1284,EMNLP2018
2627,1951,Grounding language acquisition by training semantic parsers using captioned videos,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1285,EMNLP2018
2628,1998,Translating Navigation Instructions in Natural Language to a High-Level Plan for Behavioral Robot Navigation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1286,EMNLP2018
2629,2067,Mapping Instructions to Actions in 3D Environments with Visual Goal Prediction,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1287,EMNLP2018
2630,665,Building Context-aware Clause Representations for Situation Entity Type Classification,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1368,EMNLP2018
2631,1489,Investigating the Role of Argumentation in the Rhetorical Analysis of Scientific Publications with Neural Multi-Task Learning Models,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1370,EMNLP2018
2632,1824,"Text, Visual and Acoustic are Friends! A Multi-Modal Attention Framework for Utterance-Level Sentiment Prediction","Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2633,71,MultiWOZ - A Large-Scale Multi-Domain Wizard-of-Oz Dataset for Task-Oriented Dialogue Modelling,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1547,EMNLP2018
2634,305,A Teacher-Student Framework for Maintainable Dialog Manager,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1415,EMNLP2018
2635,1511,Discriminative Deep Dyna-Q: Robust Planning for Dialogue Policy Learning,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1416,EMNLP2018
2636,1572,A Self-Attentive Model with Gate Mechanism for Spoken Language Understanding,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1417,EMNLP2018
2637,1779,Learning End-to-End Goal-Oriented Dialog with Multiple Answers,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1418,EMNLP2018
2638,2138,AirDialogue: An Environment for Goal-Oriented Dialogue Research,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1419,EMNLP2018
2639,377,Sentence Editing under Quantifiable Guidance,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2640,413,Paraphrase Generation with Deep Reinforcement Learning,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1421,EMNLP2018
2641,447,Operation Guided Neural Networks for High Fidelity Data-To-Text Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2642,462,Generating Classical Chinese Poems via Conditional Variational Autoencoder and Adversarial Training,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1423,EMNLP2018
2643,1818,Diversity-Promoting GAN: A Cross-Entropy Based Generative Adversarial Network for Diversified Text Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1428,EMNLP2018
2644,2039,Towards a Better Metric for Evaluating Question Generation Systems,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1429,EMNLP2018
2645,866,Stylistic Chinese Poetry Generation via Unsupervised Style Disentanglement,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1430,EMNLP2018
2646,1127,Generating More Interesting Responses in Neural Conversation Models with Distributional Constraints,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1431,EMNLP2018
2647,1241,"Better Conversations by Modeling, Filtering, and Optimizing for Coherence and Diversity","Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1432,EMNLP2018
2648,229,Multimodal Differential Network for Visual Question Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1434,EMNLP2018
2649,232,Entity-aware Image Caption Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1435,EMNLP2018
2650,1900,Learning to Describe Differences Between Pairs of Similar Images,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1436,EMNLP2018
2651,2074,Object Hallucination in Image Captioning,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1437,EMNLP2018
2652,206,Abstractive Text-Image Summarization based on Multi-Modal Attentional Hierarchical RNN,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2653,727,Improving Neural Abstractive Document Summarization with Structural Regularization,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1441,EMNLP2018
2654,950,Iterative Document Representation Learning Towards Summarization with Polishing,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1442,EMNLP2018
2655,1181,Bottom-Up Abstractive Summarization,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1443,EMNLP2018
2656,1192,Controlling Length in Abstractive Summarization Using a Convolutional Neural Network,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1444,EMNLP2018
2657,1293,APRIL: Interactively Learning to Summarise by Combining Active Preference Learning and Reinforcement Learning,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1445,EMNLP2018
2658,1324,Adapting the Neural Encoder-Decoder Framework from Single to Multi-Document Summarization,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1446,EMNLP2018
2659,1482,MSMO: Multimodal Summarization with Multimodal Output,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1448,EMNLP2018
2660,1539,Frustratingly Easy Model Ensemble for Abstractive Summarization,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1449,EMNLP2018
2661,1575,Automatic Pyramid Evaluation Exploiting EDU-based Extractive Reference Summaries,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1450,EMNLP2018
2662,1975,Learning to Encode Text as Human-Readable Summaries using Generative Adversarial Networks,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1451,EMNLP2018
2663,2100,Playing 20 Question Game with Policy-Based Reinforcement Learning,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1361,EMNLP2018
2664,1411,Learning Latent Semantic Annotations for Grounding Natural Language to Structured Data,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1411,EMNLP2018
2665,582,Using lexical alignment and referring ability to address data sparsity in situated dialog reference resolution,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1252,EMNLP2018
2666,1652,Supervised Clustering of Questions into Intents for Dialog System Applications,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1254,EMNLP2018
2667,2005,Towards Exploiting Background Knowledge for Building Conversation Systems,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1255,EMNLP2018
2668,2300,Decoupling Strategy and Generation in Negotiation Dialogues,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1256,EMNLP2018
2669,469,Neural Related Work Summarization with a Joint Context-driven Attention Mechanism,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1204,EMNLP2018
2670,731,Improving Neural Abstractive Document Summarization with Explicit Information Selection Modeling,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1205,EMNLP2018
2671,1090,"Don't Give Me the Details, Just the Summary! Topic-Aware Convolutional Neural Networks for Extreme Summarization","Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2672,1778,Improving Abstraction in Text Summarization,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1207,EMNLP2018
2673,2164,Content Selection in Deep Learning Models of Summarization,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1208,EMNLP2018
2674,300,Automatic Poetry Generation with Mutual Reinforcement Learning,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1353,EMNLP2018
2675,366,Variational Autoregressive Decoder for Neural Response Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1354,EMNLP2018
2676,1746,Integrating Transformer and Paraphrase Rules for Sentence Simplification,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1355,EMNLP2018
2677,2025,Learning Neural Templates for Text Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1356,EMNLP2018
2678,2230,Multi-Reference Training with Pseudo-Reference Generation for Text Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2679,907,A Skeleton-Based Model for Promoting Coherence Among Sentences in Narrative Story Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1462,EMNLP2018
2680,968,Nexus Network: Connecting the Preceding and the Following in Dialogue Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1463,EMNLP2018
2681,1138,A New Local Coherence Model for Text Quality Assessment,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2682,1276,"Getting to ""Hearer-old"": Charting Referring Expressions Across Time","Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2683,201,Associative Multichannel Autoencoder for Multimodal Word Representation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1011,EMNLP2018
2684,836,simNet: Stepwise Image-Topic Merging Network for Generating Detailed and Comprehensive Image Captions,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1013,EMNLP2018
2685,1792,Multimodal Language Analysis with Recurrent Multistage Fusion,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1014,EMNLP2018
2686,1845,Temporally Grounding Natural Sentence in Video,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1015,EMNLP2018
2687,247,Tell-and-Answer: Towards Explainable Visual Question Answering using Attributes and Captions,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1164,EMNLP2018
2688,1213,RecipeQA: A Challenge Dataset for Multimodal Comprehension of Cooking Recipes,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1166,EMNLP2018
2689,1763,Localizing Moments in Video with Temporal Language,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1168,EMNLP2018
2690,1322,BanditSum: Extractive Summarization as a Contextual Bandit,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1409,EMNLP2018
2691,71,MultiWOZ - A Large-Scale Multi-Domain Wizard-of-Oz Dataset for Task-Oriented Dialogue Modelling,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1547,EMNLP2018
2692,447,Operation Guided Neural Networks for High Fidelity Data-To-Text Generation,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2693,1489,Investigating the Role of Argumentation in the Rhetorical Analysis of Scientific Publications with Neural Multi-Task Learning Models,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1370,EMNLP2018
2694,1928,Learning Personas from Dialogue with Attentive Memory Networks,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1284,EMNLP2018
2695,1424-TACL,Polite Dialogue Generation Without Parallel Data,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.1162/tacl_a_00027,EMNLP2018
2696,2004,Predicting News Headline Popularity with Syntactic and Semantic Knowledge Using Multi-Task Learning,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1068,EMNLP2018
2697,1441,WikiConv: A Corpus of the Complete Conversational History of a Large Online Collaborative Community,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1305,EMNLP2018
2698,553,SQL-to-Text Generation with Graph-to-Sequence Model,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1112,EMNLP2018
2699,739,Generating Syntactic Paraphrases,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1113,EMNLP2018
2700,1236,Session-level Language Modeling for Conversational Speech,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1296,EMNLP2018
2701,867,Toward Less Generic Responses in Neural Conversation Models: A Statistical Re-weighting Method,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,,EMNLP2018
2702,1309,Training Millions of Personalized Dialogue Agents,"Area F (Discourse, Dialog, Summarization, Generation, Multimodal NLP) [LONG]",,10.18653/v1/D18-1298,EMNLP2018
